index,voted
119,0.28423960338540644
120,0.38914944356399533
121,0.8040892927102661
122,0.9933856482877808
123,0.23662245376760865
124,0.31263154886706546
125,0.5680183030221557
126,0.992173997779541
127,0.7895502718392944
128,0.9928911115216065
129,0.5559512267895508
130,0.3490326633133545
131,0.26664484557543944
132,0.2668507438429565
133,0.8385614304992676
134,0.9961611619213256
135,0.86200196805542
136,0.225315658149765
137,0.7079756926199341
138,0.25363423628405757
139,0.9912468971835328
140,0.49509003443267824
141,0.8397741074102782
142,0.18865839966075132
143,0.3210185888432312
144,0.43940731780288694
145,0.3380400751620178
146,0.8281113656033325
147,0.20972400946786496
148,0.4270658702591248
149,0.4192882922118835
150,0.3279596938329773
151,0.398475609147644
152,0.6774815913071899
153,0.4205031281570129
154,0.5554910558606567
155,0.4414083137716369
156,0.8618336128091431
157,0.43177373679992676
158,0.993916049479065
159,0.4712894085946655
160,0.83732251271698
161,0.40357938998049925
162,0.3149836753419799
163,0.39435987610815426
164,0.672830202711731
165,0.4598763800510254
166,0.38036537265853876
167,0.8916578400134278
168,0.43705347579226683
169,0.9892056728863525
170,0.9924976669073486
171,0.43432974880673214
172,0.2263160314649963
173,0.8006621986251832
174,0.7640397500225831
175,0.7103611779986573
176,0.8609787537762451
177,0.43306385345745846
178,0.16471040718171692
179,0.9927331111663208
180,0.9907093662589112
181,0.5068128686412964
182,0.9279251219509277
183,0.36484204958267213
184,0.2620391374336242
185,0.3588902214198303
186,0.5535491273193359
187,0.6336181322183227
188,0.75202042221344
189,0.5288778396011353
190,0.5904122729922485
191,0.678074811486145
192,0.7818935548641968
193,0.2957711693384705
194,0.4448656426423645
195,0.2908752989169312
196,0.3061573959182129
197,0.1458357265840301
198,0.26037599187728877
199,0.5500906557220459
200,0.35903396731671144
201,0.49583498670806886
202,0.18843962112109372
203,0.24923645315435794
204,0.9918056235596313
205,0.208071243859375
206,0.3034524784207153
207,0.3011685276179199
208,0.2294054655286255
209,0.8107916024029541
210,0.9969399939745484
211,0.41845072637323
212,0.24326139842483518
213,0.9893392107170409
214,0.30505884097122193
215,0.4100111098690491
216,0.760092053902893
217,0.29895365466229246
218,0.23165133979870606
219,0.2841845608475952
220,0.43940941392065425
221,0.35063169646087644
222,0.8509569313043823
223,0.2062909779452667
224,0.38834896308709715
225,0.29961974648623657
226,0.42482818437606806
227,0.9963024105303955
228,0.44184121447738645
229,0.3955138570527649
230,0.33577312381448365
231,0.28852296034484864
232,0.2545066339096374
233,0.8420084813439941
234,0.9933159236453246
235,0.7031669208834839
236,0.9885767055987549
237,0.8097652071600341
238,0.7989163863262939
239,0.4322741117247009
240,0.5804930661297607
241,0.49189576103790283
242,0.2924255280450745
243,0.6509616852308349
244,0.44176498860958857
245,0.24264994969659426
246,0.3295120497607421
247,0.6439441356359863
248,0.21505653354322812
249,0.7667444703430176
250,0.8474303824197388
251,0.2596236849899902
252,0.4049040166998291
253,0.6286789996694946
254,0.22278151918769837
255,0.36415940087005616
256,0.2731973319668884
257,0.34821609219027705
258,0.8481198433779907
259,0.3827060360609741
260,0.9918301879766847
261,0.4707020429165039
262,0.3166800014282837
263,0.6167656414053344
264,0.35655979824642947
265,0.25635010026153565
266,0.7288523932891846
267,0.8582178963272094
268,0.5702463260803223
269,0.7834212631669312
270,0.3686350039395142
271,0.3095608741042175
272,0.5103953392584228
273,0.3170494913372803
274,0.31309973948074343
275,0.5705429214614868
276,0.9959373409326172
277,0.9890743116395264
278,0.5188760554026794
279,0.2749494541433716
280,0.43220619454040526
281,0.8146772439251708
282,0.7511358634732055
283,0.4242598024302673
284,0.3063987584233093
285,0.3584056413284301
286,0.30241032900134274
287,0.28175688002090454
288,0.1976739241260223
289,0.8123420773022461
290,0.15073508032785032
291,0.7873568921361084
292,0.24814007036236574
293,0.5810975432772827
294,0.5720749266738892
295,0.3774520344218445
296,0.2569593200172119
297,0.14395126128566893
298,0.312210345699646
299,0.8001980262356567
300,0.8229215626672364
301,0.6927579076678467
302,0.8042430639117432
303,0.39875758691860963
304,0.9934748717776489
305,0.8418615822213136
306,0.40331767860824586
307,0.4150003441534118
308,0.5158010121689454
309,0.6665961498498536
310,0.24005688467303465
311,0.7383479620544433
312,0.5672877068882447
313,0.718845508855896
314,0.2670902958542175
315,0.9907950676422119
316,0.40217294913754276
317,0.3767773891588745
318,0.4550854801668396
319,0.2789351437802124
320,0.4512365905761718
321,0.38782626082839966
322,0.6520881157281494
323,0.4094989190203552
324,0.44924336630923456
325,0.3558041672512817
326,0.32460625861679077
327,0.3963606926894836
328,0.2827342645206299
329,0.8379260944473266
330,0.9920719018101197
331,0.26161833396057127
332,0.34075204650756835
333,0.5591766000753784
334,0.9936576810226441
335,0.7677114741113281
336,0.40998443610668944
337,0.6390957862175293
338,0.5609358469699096
339,0.9118794350429076
340,0.9246900829858399
341,0.2803152094863587
342,0.8442386936904906
343,0.29050494501297
344,0.6103682170111084
345,0.4139476427441711
346,0.29862242708206177
347,0.8791495410894776
348,0.30536388215936283
349,0.2876235484119263
350,0.9866800426580811
351,0.9876603976562501
352,0.1908987953605194
353,0.3185177299356384
354,0.8272277600021363
355,0.2522433404480896
356,0.7875128650042114
357,0.4178009645176086
358,0.9958724705514526
359,0.2663906696998901
360,0.8481815860083008
361,0.8160585300030517
362,0.6311439982376709
363,0.7286279889297484
364,0.5143847346495362
365,0.7332240474490357
366,0.4789629688009034
367,0.6244632337069702
368,0.2826866546650696
369,0.28827197288192746
370,0.32897680879269403
371,0.7062983655110473
372,0.3090879316781616
373,0.7175621950418091
374,0.31585604210888674
375,0.9104643464797975
376,0.2825649233049316
377,0.3472769718099976
378,0.4141801604898071
379,0.29622273588638304
380,0.6247217019662475
381,0.7351506823211669
382,0.4737426071610107
383,0.7095022650156861
384,0.3363430857461548
385,0.2895357821921387
386,0.37677573065725706
387,0.354891838058075
388,0.6765136883312988
389,0.3120879798690796
390,0.5528986898849487
391,0.5894254656365967
392,0.3500983913787842
393,0.4988353374483032
394,0.22342082231900023
395,0.6390794931820679
396,0.30225867160665887
397,0.4188441661820679
398,0.7987081062996215
399,0.2705208989621582
400,0.4090301886035156
401,0.8586426147705079
402,0.5434555624899292
403,0.9901604339569092
404,0.36303309621139523
405,0.36046482145202635
406,0.17521180546244813
407,0.3685666111945801
408,0.3258176898013916
409,0.5310293296551514
410,0.37481304687847905
411,0.5019090988823243
412,0.4832196418865967
413,0.556704940086975
414,0.30622883097927855
415,0.3866126225300598
416,0.4315577274139404
417,0.923893786866455
418,0.9934763095568848
419,0.5596027124578857
420,0.6316596368466186
421,0.31818410379852297
422,0.3391094103331909
423,0.4040250685234375
424,0.1889980841011505
425,0.1981298191001892
426,0.2793714538287049
427,0.40791470662368773
428,0.3171542995632019
429,0.24579460774441528
430,0.3603234427002563
431,0.2573163413814087
432,0.30377317403720094
433,0.34641821261474603
434,0.4156241993989563
435,0.2567636377719421
436,0.6802829508147583
437,0.5029489170483399
438,0.39907968046166986
439,0.9845837874194335
440,0.5196808432019043
441,0.3733779558213806
442,0.41232915024981687
443,0.5110678343859864
444,0.299311616618164
445,0.29287399620559695
446,0.3065644257654114
447,0.43994623495343016
448,0.34929515361367797
449,0.675401688026001
450,0.3318499428151245
451,0.46138472077468873
452,0.3514278077695007
453,0.4403511140571594
454,0.3313757655907288
455,0.26219774243759153
456,0.5262562029303589
457,0.8564378288427734
458,0.6224789628363037
459,0.9937827450965575
460,0.3266304311856079
461,0.21428991271887204
462,0.9959496258268432
463,0.5344822860739746
464,0.28403018989202883
465,0.3676664968935547
466,0.3153078098713379
467,0.9200952839910889
468,0.4879012730882568
469,0.7192354200442506
470,0.8431911822180176
471,0.7720685889474488
472,0.6323643194785766
473,0.25289161283221434
474,0.49329085459002686
475,0.6033812993115235
476,0.516443505881958
477,0.8088306413025512
478,0.8376110857589721
479,0.9950003767584229
480,0.2792554029103088
481,0.6652151188674926
482,0.3632657025777588
483,0.5097102378315429
484,0.9892604288745117
485,0.9843536710488892
486,0.3532663797967529
487,0.2473504974039154
488,0.3882452985604553
489,0.31929181002807616
490,0.5864068892318726
491,0.2537443540818176
492,0.3027576311007385
493,0.417401282946167
494,0.8256690159667969
495,0.4604506007850952
496,0.4165579207191162
497,0.7665396810512696
498,0.32986004122341916
499,0.37382609994335936
500,0.484073330484314
501,0.8280591040803833
502,0.33424039923980714
503,0.4675836555185547
504,0.21960073338047786
505,0.480118262713501
506,0.3758471700575562
507,0.32166531307534785
508,0.3354993986476135
509,0.7028618097096557
510,0.3983947781859131
511,0.5881011749416504
512,0.4677198383684387
513,0.44609775947326663
514,0.9361165274746703
515,0.4180217139256286
516,0.3042803995574951
517,0.3358597307878113
518,0.25354303964797975
519,0.8027567311660766
520,0.4206977291656494
521,0.3734521997433777
522,0.8951393669424439
523,0.3317470773826599
524,0.12667302487431337
525,0.9218047641339111
526,0.9711505522755127
527,0.7807676563075562
528,0.9813275702580566
529,0.850446745789734
530,0.9810351760507202
531,0.44151661765563965
532,0.3384788504168396
533,0.49485684128021246
534,0.3181974765395813
535,0.2924922583346863
536,0.4522965283013916
537,0.4646064663075562
538,0.41459337638781735
539,0.1847815305373688
540,0.4245629880093078
541,0.44683730858593745
542,0.9902033209607544
543,0.2971368091744385
544,0.41802742291268924
545,0.461886218644104
546,0.9911958487277222
547,0.241206159377655
548,0.9121554032485961
549,0.5395560120880127
550,0.3364409187488709
551,0.31408501813217166
552,0.1523481409287262
553,0.8289291139196777
554,0.28867847974560545
555,0.29016947670077514
556,0.3222666860344543
557,0.8386695752633057
558,0.4810660987915649
559,0.8070697396322632
560,0.8165237418054809
561,0.4834475879210205
562,0.3949836018383789
563,0.9746178507934571
564,0.4818893442619323
565,0.7798312105319214
566,0.3761166454298096
567,0.473312543319397
568,0.9801319863790893
569,0.32742077698135374
570,0.47961964436584476
571,0.8996084679270631
572,0.32625466690115357
573,0.8043428155218506
574,0.31569322936172484
575,0.8787278347021484
576,0.3632272369008789
577,0.5013914114952392
578,0.6569509692239379
579,0.8581225777006836
580,0.3096241336076965
581,0.8283207317097778
582,0.7145160731335449
583,0.357441022397583
584,0.7536410736761474
585,0.7478647261373902
586,0.2701599709957886
587,0.46958813527423093
588,0.5330026846347047
589,0.3483531369002075
590,0.7639530324685668
591,0.26228186130142217
592,0.43099553798809814
593,0.21932394978892517
594,0.36647325529495245
595,0.4386019116021728
596,0.3195206374328308
597,0.3294276449985962
598,0.6223322777926636
599,0.4796020369586792
600,0.4964752789969482
601,0.3020160403538513
602,0.9203048349822999
603,0.7913700819724121
604,0.3178420042432861
605,0.3637038589515381
606,0.2681800389761657
607,0.23701122241810607
608,0.8777903347648925
609,0.6181095527178955
610,0.37469256130337525
611,0.4956940023275757
612,0.42568658408291626
613,0.43289402683743283
614,0.18108997105633545
615,0.2580841041757202
616,0.35720661777603147
617,0.327475264106781
618,0.3890646249940491
619,0.6290133811166382
620,0.18334378131149293
621,0.4140812442700195
622,0.3783748252535706
623,0.37761009850027466
624,0.49641531181488036
625,0.3532299248399353
626,0.5451579165481567
627,0.8229099301571655
628,0.9879868268583984
629,0.9849099861990358
630,0.8629441280986327
631,0.39048006000976565
632,0.885676334416748
633,0.30879737317843625
634,0.4633611661947632
635,0.9136319974126588
636,0.2289391774629211
637,0.447980336118164
638,0.23936815454119875
639,0.5816976887124634
640,0.780384705246643
641,0.49083350771838374
642,0.3061138880661316
643,0.47088444861267087
644,0.3763030747809143
645,0.43167856636978147
646,0.8193861681732177
647,0.6414951202575684
648,0.33365836088653567
649,0.37932601211169437
650,0.9942380952960205
651,0.399529990840332
652,0.7867356539089966
653,0.3430206984109497
654,0.39416267682406614
655,0.5214459872113648
656,0.38200204347018435
657,0.33700867687432856
658,0.9705932554678345
659,0.7578654269633178
660,0.3631132954128723
661,0.7731675827752686
662,0.41511023509521483
663,0.7301854352595214
664,0.7753056503015747
665,0.27595077831271364
666,0.5839326729956055
667,0.3152615182072449
668,0.8904357799081422
669,0.4356428176774597
670,0.290979689251709
671,0.44662730723297117
672,0.9785325285699462
673,0.9883173429083252
674,0.3867693438409119
675,0.23715928927243038
676,0.9726684241351318
677,0.25399838489526366
678,0.794059789059143
679,0.320159507824646
680,0.3722467739637756
681,0.9669365504097901
682,0.9967469033734131
683,0.5624991435494384
684,0.3643558768434143
685,0.7153872021148682
686,0.3531821023991394
687,0.5243977806808472
688,0.44824607310513304
689,0.4093160640307312
690,0.28594455517349243
691,0.5604771460900879
692,0.9908048543014527
693,0.5519426297177124
694,0.2911208658744812
695,0.4509495076528931
696,0.9939836001663208
697,0.39485550161160277
698,0.506006507359314
699,0.20826436465629578
700,0.32655030572903443
701,0.3980341824694824
702,0.351653503203064
703,0.3616937412142639
704,0.9915381831307983
705,0.9923666014166259
706,0.7402134961029052
707,0.9819163947393799
708,0.5681869597601318
709,0.5664028381744385
710,0.9141276987203979
711,0.43066114333761596
712,0.3574173236345825
713,0.25729245885998536
714,0.9838319830691528
715,0.8849570997405396
716,0.41856024231240846
717,0.6636934865786743
718,0.43778916348526
719,0.2493731970439453
720,0.6462949931893921
721,0.9803385324926759
722,0.3870403833872986
723,0.9802761201941528
724,0.374690413385498
725,0.19228317266401673
726,0.6986256727002564
727,0.9852913492102051
728,0.20356750724139405
729,0.4591870202217102
730,0.8417175528792724
731,0.6586542014968872
732,0.9923135131100463
733,0.5678605324763795
734,0.3388858000126648
735,0.9131474999799194
736,0.9921526918258667
737,0.8489206783158569
738,0.788691388085144
739,0.46692784746313476
740,0.3631334903634643
741,0.8495060897512817
742,0.9901795382827758
743,0.7338177548330689
744,0.865894344784851
745,0.3881764438808899
746,0.3710306258795777
747,0.25923158189404294
748,0.2691980724382019
749,0.42892923529583743
750,0.40482058969558715
751,0.7545226445397339
752,0.3830068753860474
753,0.7518000339747315
754,0.2882387038077697
755,0.7374832281493531
756,0.8404508086230469
757,0.3589067336006164
758,0.7711977198580933
759,0.41845427186813355
760,0.3908201192966919
761,0.8291923489312744
762,0.3275892084098816
763,0.27466350411392215
764,0.7470070377990112
765,0.2974511255476074
766,0.9882017275255738
767,0.2704963913415832
768,0.8872183891824341
769,0.9252953537539064
770,0.3496690533565368
771,0.6737694985393676
772,0.9855346299393921
773,0.7348013631219483
774,0.30192628515426634
775,0.3821978250549316
776,0.352394307947937
777,0.26868977240051267
778,0.3382481329199829
779,0.6252935189238282
780,0.8383921689733886
781,0.686323965307251
782,0.4192816847253723
783,0.6189176297407226
784,0.8133431181577149
785,0.3659652361071777
786,0.3237455585098572
787,0.26563376294085694
788,0.26484097294403075
789,0.2944664148315735
790,0.2996276120172119
791,0.3899229401124268
792,0.48918003118359377
793,0.5128864999974976
794,0.775503494258728
795,0.5258306016902465
796,0.3320703018200378
797,0.7722122168687133
798,0.301411011304657
799,0.3098360189115601
800,0.9654699641696167
801,0.6899388269741822
802,0.8660056828114014
803,0.8356879490563355
804,0.4144026166941834
805,0.33383034157806396
806,0.38410245000915527
807,0.3331729294625549
808,0.3497779747021179
809,0.4182152638750611
810,0.8343898813946533
811,0.3643119351676941
812,0.32817159774124144
813,0.48332295389019775
814,0.9935067880752563
815,0.19852003407801816
816,0.49019746615307613
817,0.775951976048584
818,0.38219569812252807
819,0.8702729134487914
820,0.3473588593689575
821,0.993866324935608
822,0.4151703486239624
823,0.1887891922505035
824,0.9934531805905151
825,0.43212832032528686
826,0.4106451973791504
827,0.6475049629547119
828,0.7669259251254272
829,0.803289685925415
830,0.25117090697512817
831,0.5017269044197082
832,0.8137140527411499
833,0.18243283709059138
834,0.3758331208525696
835,0.9056289676495362
836,0.27443566025585936
837,0.16604042329821775
838,0.19895308673936463
839,0.3799576043633118
840,0.4312699143440246
841,0.20079205226812744
842,0.8881237990972901
843,0.8858625931951903
844,0.3699626194473877
845,0.2983403913164063
846,0.5803592768408203
847,0.38424235162597653
848,0.8148288040957641
849,0.18904809677783202
850,0.5699445242006836
851,0.4906043048185425
852,0.8158186623699951
853,0.5882078942126465
854,0.26523481689733885
855,0.9897409780563964
856,0.5632846026637572
857,0.4577853739299011
858,0.3810011724510498
859,0.3331796619951477
860,0.8353864807208252
861,0.4022729051522522
862,0.37868571254406735
863,0.3560599706435242
864,0.48821270512542725
865,0.8324674537149047
866,0.3490418053264465
867,0.23188187671995544
868,0.2978303327306823
869,0.2537715686175232
870,0.2843692097544861
871,0.42631696427639765
872,0.34427058905889896
873,0.7023834455194092
874,0.3781087137399902
875,0.47260103284063726
876,0.352789487110199
877,0.31960280240103145
878,0.23533576835513303
879,0.5600311482312011
880,0.6526853174108886
881,0.46108578489916996
882,0.7526816737445068
883,0.990623639789856
884,0.40529482067895506
885,0.5557674419152221
886,0.38988044053631593
887,0.5773878328011475
888,0.40931254409567264
889,0.5244393562543335
890,0.6599784651824951
891,0.7293318072164917
892,0.3017179719337463
893,0.32751686276315306
894,0.4120452511844177
895,0.3352593205296936
896,0.4323230768447876
897,0.9957259370196533
898,0.9907666575186157
899,0.8508759490744628
900,0.9016745841107178
901,0.6093218138323975
902,0.36265533159466556
903,0.42503646497296144
904,0.43107222367108156
905,0.2622037158746643
906,0.37515150428378297
907,0.2933132634878845
908,0.3558717749633789
909,0.8322558676733398
910,0.35792083201919556
911,0.3998337153492737
912,0.4161755436212463
913,0.28106560645147705
914,0.3203045621170959
915,0.24743764283422853
916,0.7723194694647217
917,0.7595040790623169
918,0.3627668768815613
919,0.49931893365393065
920,0.24456534610461422
921,0.22046539700027462
922,0.29728173039996336
923,0.9789249730462646
924,0.50810269140271
925,0.36184456123089603
926,0.8432024865296022
927,0.2607249030611267
928,0.9812318232998046
929,0.19691551413389585
930,0.45243581500701907
931,0.48756107233032225
932,0.7964359294169921
933,0.9722650956402588
934,0.3045196258305359
935,0.4154142270693665
936,0.25259489779901123
937,0.9015766282052612
938,0.8929718989833985
939,0.3546460851829224
940,0.502318607411438
941,0.1772234677889404
942,0.4076647041882324
943,0.25559251085977175
944,0.36014062137979125
945,0.9981172793417359
946,0.3760565045917053
947,0.8292734604073486
948,0.3181492081076355
949,0.3622685845477295
950,0.4840039442425537
951,0.3223378985395813
952,0.4492602016838073
953,0.4556022941467285
954,0.26751146172369383
955,0.32264838503463744
956,0.33760742067715455
957,0.2340456350203247
958,0.8708032282055664
959,0.5030864232733154
960,0.5372874897525024
961,0.2720535058360596
962,0.38556893164660644
963,0.2617202596624756
964,0.25176956382946775
965,0.9715369571456909
966,0.21984408227601623
967,0.4590783273712158
968,0.8581358267877197
969,0.38862417440719604
970,0.43920488489764403
971,0.3853891505984497
972,0.4393123372671509
973,0.5004952691802979
974,0.5153084757153931
975,0.48357225918927
976,0.4304380910331421
977,0.9921111010715331
978,0.43940810870739744
979,0.33099698992041016
980,0.9839038175772095
981,0.3301773675198059
982,0.9800968279449462
983,0.3058327499201965
984,0.6389079038082885
985,0.9893008852366943
986,0.7625658246668701
987,0.776154521499939
988,0.41441396817886356
989,0.35531804591937255
990,0.35921030962072753
991,0.4181206640852356
992,0.8018901603929444
993,0.36289215771057126
994,0.558349713923645
995,0.3121783030360107
996,0.5059030459921265
997,0.27363927115719605
998,0.5988439476296997
999,0.22825768202859498
1000,0.32991426259143064
1001,0.39562016514419557
1002,0.43713743483657835
1003,0.2366545115553436
1004,0.8444862478869629
1005,0.5446725397589721
1006,0.23312642503338618
1007,0.5894091187402344
1008,0.506615017588318
1009,0.283441198952301
1010,0.3631801374100952
1011,0.4725610963149719
1012,0.49963376104003904
1013,0.41580413678002925
1014,0.9346722331304931
1015,0.6256374295898437
1016,0.9894375658001099
1017,0.31130100336291505
1018,0.38303794796377566
1019,0.2631597959312439
1020,0.5675859934960937
1021,0.7629072426513672
1022,0.572816443364746
1023,0.3129690024737244
1024,0.42285606425231936
1025,0.2715530018341675
1026,0.3848175115806579
1027,0.3428164813045044
1028,0.33821715384704587
1029,0.26622955660656733
1030,0.8326234149572753
1031,0.9926066210284423
1032,0.9030538366397094
1033,0.2895522459171448
1034,0.4076367480642395
1035,0.8066673811425782
1036,0.474685670042572
1037,0.3557050085259704
1038,0.46042780597738653
1039,0.9827999318869018
1040,0.46953752107769775
1041,0.3108247257378235
1042,0.2989609724281006
1043,0.4051745838356018
1044,0.9807141782905884
1045,0.30690499378689573
1046,0.2891860495490112
1047,0.6614148248442993
1048,0.30165781915896606
1049,0.32352245842068483
1050,0.8589827559723511
1051,0.6464559316164551
1052,0.3790567173914795
1053,0.43294658183364865
1054,0.6747376804462281
1055,0.2622701343119812
1056,0.7881769213250733
1057,0.6657246360847778
1058,0.22969702569262695
1059,0.27410773952508544
1060,0.3276355005169983
1061,0.37541644441174316
1062,0.2847234040487671
1063,0.3992118967748718
1064,0.41639972826153565
1065,0.43117277491513056
1066,0.8620024200518799
1067,0.3166013468634643
1068,0.2641798233138733
1069,0.44338814540084837
1070,0.3742394555288696
1071,0.8423400174746704
1072,0.3423067546178894
1073,0.35178117773947143
1074,0.8249156246160888
1075,0.2901802754833069
1076,0.43194084119580073
1077,0.9903265611004638
1078,0.3716535358715515
1079,0.7716784647491455
1080,0.9847174035092774
1081,0.20988379193931578
1082,0.3415325136113281
1083,0.9915309091030884
1084,0.18963624459591671
1085,0.3823469297412414
1086,0.4098477309364319
1087,0.5761180867805176
1088,0.540837643298645
1089,0.9257614387719727
1090,0.4482004310170288
1091,0.407885076134613
1092,0.5986522643185425
1093,0.3250716236781311
1094,0.13321491534265134
1095,0.25308983259783935
1096,0.7484946947375488
1097,0.9898974037879638
1098,0.9950224540945435
1099,0.5483304767963867
1100,0.3722187635124206
1101,0.38394747074023433
1102,0.4976780742999268
1103,0.9933095495538329
1104,0.4507751692008667
1105,0.5578312701437378
1106,0.2943972599846191
1107,0.5127135498621826
1108,0.5954554105966187
1109,0.48268248955899046
1110,0.43264923034729
1111,0.3915321152326965
1112,0.2554622755220032
1113,0.4087806592176514
1114,0.9799608418600464
1115,0.79314078947052
1116,0.8237937915340576
1117,0.37172560085495
1118,0.7128778916818237
1119,0.33594508253460686
1120,0.3627804608182983
1121,0.6011464958969116
1122,0.46578335641860963
1123,0.8186035088110352
1124,0.7701649683392333
1125,0.5934606756896973
1126,0.7523085934771729
1127,0.9072459362005005
1128,0.27809423306829834
1129,0.4066754583737182
1130,0.4809972744128418
1131,0.5418757127420044
1132,0.332050560556427
1133,0.485444034616333
1134,0.36796212945373535
1135,0.8725086001665039
1136,0.29548961885913083
1137,0.19556581930532835
1138,0.6877874146554566
1139,0.4068888544260864
1140,0.8655503983935546
1141,0.9176869365042724
1142,0.4448351964151306
1143,0.409466875825531
1144,0.32561504658688356
1145,0.3671413750449829
1146,0.4311032309002075
1147,0.35104435550726315
1148,0.47815927724884033
1149,0.8730604756521606
1150,0.3505269904032898
1151,0.7254964460455322
1152,0.2595677595376892
1153,0.8571583626861572
1154,0.35157478351333615
1155,0.3017252946434021
1156,0.21261130946888732
1157,0.3115579036328735
1158,0.29571543798367306
1159,0.37772105354507446
1160,0.9867489413305663
1161,0.23542482434135437
1162,0.4232374328694153
1163,0.29873399913775633
1164,0.47539392438250727
1165,0.2358578675222168
1166,0.2661575079700317
1167,0.239543531113739
1168,0.5115504986040039
1169,0.9810845861932372
1170,0.4750010038563232
1171,0.5904167064221192
1172,0.3564945370086975
1173,0.9902777764975585
1174,0.4213651919770813
1175,0.22689862515145873
1176,0.8030135069393921
1177,0.823913342461853
1178,0.29948350301052856
1179,0.7838601327392578
1180,0.4121781661514282
1181,0.9301696309106444
1182,0.3181701313228149
1183,0.34828705566375734
1184,0.3641551440733337
1185,0.42031229254913327
1186,0.2152154941833191
1187,0.9946403134440307
1188,0.8827164489813233
1189,0.6474665618186035
1190,0.39617249835278323
1191,0.4187083938128662
1192,0.8941425577749024
1193,0.4818150588909912
1194,0.36210199560549927
1195,0.7964987326101685
1196,0.34976671827075195
1197,0.37420034261105345
1198,0.646539725774414
1199,0.35205185420849605
1200,0.37693531125640867
1201,0.9857998310855103
1202,0.5283309204475097
1203,0.6005069135543823
1204,0.3442892307980041
1205,0.3076300057473755
1206,0.9006682303866578
1207,0.8796349320187378
1208,0.3280291508479309
1209,0.9827676772890014
1210,0.42021110322720334
1211,0.4021137810879211
1212,0.8324477241192627
1213,0.5956407366873169
1214,0.5727018894335938
1215,0.34335545492581176
1216,0.44141222527307133
1217,0.22002041426419067
1218,0.26760203719888304
1219,0.7120308347244262
1220,0.7860516861453246
1221,0.9944322127389527
1222,0.3192871254180908
1223,0.42543507754595944
1224,0.7169957400894165
1225,0.6312083499423218
1226,0.3707219000774842
1227,0.2978799124890747
1228,0.31969560173043826
1229,0.3166623693002624
1230,0.3328490720846252
1231,0.6358276992001342
1232,0.2793522505337219
1233,0.7737910896362306
1234,0.6013948102664185
1235,0.2883635073205261
1236,0.4275760765836792
1237,0.29732695137405396
1238,0.7801833752246095
1239,0.31692496798721315
1240,0.33966413770382686
1241,0.23647799104200745
1242,0.22462201807121276
1243,0.1978259103603821
1244,0.49885595123138426
1245,0.5383338173086548
1246,0.9794533955535888
1247,0.28776375822891237
1248,0.44296224601806644
1249,0.8225887293526611
1250,0.426374431736145
1251,0.8930653001525268
1252,0.45706065678958124
1253,0.8503189941470336
1254,0.37707847246356196
